input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url,ADDRESS1,ADDRESS2,POST_TOWN,POSTCODE,search_term,PROPERTY_TYPE,PROPERTY_TYPE_SHORT,FLOOR_AREA,CURRENT_ENERGY_PERFORMANCE_RATING,CURRENT_ENERGY_PERFORMANCE_BAND,MAIN_HEATING_FUEL,ELECTRICITY_SOURCE,RENEWABLE_SOURCES,BUILDING_ENVIRONMENT,BUILDING_EMISSIONS,Demand KWH,Demand MWH,Demand GWH
,,,,L441000135 F0202,OFFICE,FLAT 2-2135 FIFTY PITCHES ROADGLASGOWG51 4EB,SOUTHSIDE HOUSING ASSOCIATION,,"£32,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=135+Fifty+Pitches+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L441000135+F0202&PPRN=47452455&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=135+Fifty+Pitches+Road&searchtype=listing#results,,135 Fifty Pitches Road,Glasgow,G51 4EB,135 Fifty Pitches Road,Offices and Workshop businesses,Office/Workshop,508,46,D+,Natural Gas,Grid supplied,Heat pumps,Air Conditioning,46.31,"50,800.00",50.8,0.05
,,,,L441000135 F0G01,OFFICE,FLAT GROUND-1135 FIFTY PITCHES ROADGLASGOWG51 4EB,SOUTHSIDE HOUSING ASSOCIATION,,"£64,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=135+Fifty+Pitches+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L441000135+F0G01&PPRN=47424869&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=135+Fifty+Pitches+Road&searchtype=listing#results,,135 Fifty Pitches Road,Glasgow,G51 4EB,135 Fifty Pitches Road,Offices and Workshop businesses,Office/Workshop,508,46,D+,Natural Gas,Grid supplied,Heat pumps,Air Conditioning,46.31,"50,800.00",50.8,0.05
,,,,L441000135 F0G02,OFFICE,FLAT GROUND-2CARDONALD PARK135 FIFTY PITCHES ROADGLASGOWG51 4EB,SOUTHSIDE HOUSING ASSOCIATION,,"£28,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=135+Fifty+Pitches+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L441000135+F0G02&PPRN=47391146&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=135+Fifty+Pitches+Road&searchtype=listing#results,,135 Fifty Pitches Road,Glasgow,G51 4EB,135 Fifty Pitches Road,Offices and Workshop businesses,Office/Workshop,508,46,D+,Natural Gas,Grid supplied,Heat pumps,Air Conditioning,46.31,"50,800.00",50.8,0.05
,,,,Z46030/0099,DEPOT WAREHOUSE,99 BRAEHEAD RETAIL PARKKING'S INCH DRIVEGLASGOWG51 4FB,IKEA PROPERTIES INVESTMENT LTD,IKEA LTD,"£2,900,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=99+KING%27S+INCH+DRIVE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=Z46030%2F0099&PPRN=67143652&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=99+KING%27S+INCH+DRIVE&searchtype=listing#results,,99 KING'S INCH DRIVE,GLASGOW,G51 4FB,99 KING'S INCH DRIVE,Retail/Financial and Professional services,Retail/Financial,28761,31,C+,Natural Gas,Grid supplied,Photovoltaics,Air Conditioning,30.78,"2,444,685.00","2,444.69",2.44
,,,,M904800510 00005,OFFICE,510 SHIELDHALL ROADGLASGOWG51 4HE,LINTHOUSE HOUSING ASSOCIATION LTD,,"£6,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=510+Shieldhall+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M904800510+00005&PPRN=47395583&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=510+Shieldhall+Road&searchtype=listing#results,,510 Shieldhall Road,Glasgow,G51 4HE,510 Shieldhall Road,Offices and Workshop businesses,Office/Workshop,89,82,F+,Grid Supplied Electricity,Grid supplied,Heat pumps,Air Conditioning,82.43,"10,680.00",10.68,0.01
,,,,M927600009,HEALTH CLUB,9 SKIPNESS DRIVEGLASGOWG51 4RL,MAMUN UR RASHID,THE SANCTUARY GYM LTD,"£62,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=9+SKIPNESS+DRIVE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M927600009&PPRN=47220953&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=9+SKIPNESS+DRIVE&searchtype=listing#results,,9 SKIPNESS DRIVE,GLASGOW,G51 4RL,9 SKIPNESS DRIVE,Non-residential Institutions: Community/Day Centre,Community/Day Centre,394,137,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,136.98,"47,280.00",47.28,0.05
,,,,M927600009,HEALTH CLUB,9 SKIPNESS DRIVEGLASGOWG51 4RL,MAMUN UR RASHID,THE SANCTUARY GYM LTD,"£62,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=9+Skipness+Drive&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M927600009&PPRN=47220953&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=9+Skipness+Drive&searchtype=listing#results,,9 Skipness Drive,Glasgow,G51 4RL,9 Skipness Drive,Non-residential Institutions: Community/Day Centre,Community/Day Centre,240,64,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,64.5,"28,800.00",28.8,0.03
,,,,M927600009,HEALTH CLUB,9 SKIPNESS DRIVEGLASGOWG51 4RL,MAMUN UR RASHID,THE SANCTUARY GYM LTD,"£62,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=9+Skipness+Drive&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M927600009&PPRN=47220953&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=9+Skipness+Drive&searchtype=listing#results,,9 Skipness Drive,Glasgow,G51 4RL,9 Skipness Drive,Non-residential Institutions: Community/Day Centre,Community/Day Centre,245,76,E,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,76.26,"29,400.00",29.4,0.03
,,,,L632401345 U00A1,SHOP,UNIT A11345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,MURRAYDALE LTD T/A SOUPED UP & JUICED,"£24,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A1&PPRN=47486759&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 U00A2,SHOP,UNIT A21345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,UNISON,"£16,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A2&PPRN=47486767&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 U00A3,SHOP,UNIT A3CAMDEN FOOD CO1345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,SELECT SERVICE PARTNER LIMITED,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A3&PPRN=47486783&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 U00A4,SHOP,UNIT A41345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,WH SMITH HOSPITALS LTD T/A MARKS & SPENCER SIMPLY FOOD PER WH SMITH PLC,"£55,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A4&PPRN=47486791&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 U00C2,SHOP,UNIT C21345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,GLASGOW CHILDREN'S HOSPITAL CHARITY,"£14,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00C2&PPRN=47486813&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 00005,HOSPITAL,QEUH1345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,,"£27,310,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+00005&PPRN=47220279&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 00010,RESEARCH CENTRE,THE ICE BUILDING1345 GOVAN ROADGLASGOWG51 4TF,THE COURT OF THE UNIVERSITY OF GLASGOW,,"£442,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+00010&PPRN=47522860&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 00030,HOSPITAL,TLC BUILDING1345 GOVAN ROADGLASGOWG51 4TF,SCOTTISH MINISTERS,NHS GREATER GLASGOW & CLYDE,"£295,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+00030&PPRN=47553863&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 00035,HOSPITAL,1345 GOVAN ROADGLASGOWG51 4TF,SCOTTISH MINISTERS,THE COURT OF THE UNIVERSITY OF GLASGOW,"£295,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+00035&PPRN=47553871&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 00040,HOSPITAL,TLC BUILDING1345 GOVAN ROADGLASGOWG51 4TF,SCOTTISH MINISTERS,THE COURT OF THE UNIVERSITY OF GLASGOW,"£162,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+00040&PPRN=47553898&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,11986,66,E+,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,66.29,"1,797,900.00","1,797.90",1.8
,,,,L632401345 U00A1,SHOP,UNIT A11345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,MURRAYDALE LTD T/A SOUPED UP & JUICED,"£24,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A1&PPRN=47486759&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,1667,71,E,Natural Gas,Grid supplied,None,Heating and Mechanical Ventilation,70.58,"250,050.00",250.05,0.25
,,,,L632401345 U00A2,SHOP,UNIT A21345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,UNISON,"£16,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A2&PPRN=47486767&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,1667,71,E,Natural Gas,Grid supplied,None,Heating and Mechanical Ventilation,70.58,"250,050.00",250.05,0.25
,,,,L632401345 U00A3,SHOP,UNIT A3CAMDEN FOOD CO1345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,SELECT SERVICE PARTNER LIMITED,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A3&PPRN=47486783&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,1667,71,E,Natural Gas,Grid supplied,None,Heating and Mechanical Ventilation,70.58,"250,050.00",250.05,0.25
,,,,L632401345 U00A4,SHOP,UNIT A41345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,WH SMITH HOSPITALS LTD T/A MARKS & SPENCER SIMPLY FOOD PER WH SMITH PLC,"£55,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00A4&PPRN=47486791&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,1667,71,E,Natural Gas,Grid supplied,None,Heating and Mechanical Ventilation,70.58,"250,050.00",250.05,0.25
,,,,L632401345 U00C2,SHOP,UNIT C21345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,GLASGOW CHILDREN'S HOSPITAL CHARITY,"£14,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+U00C2&PPRN=47486813&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,1667,71,E,Natural Gas,Grid supplied,None,Heating and Mechanical Ventilation,70.58,"250,050.00",250.05,0.25
,,,,L632401345 00005,HOSPITAL,QEUH1345 GOVAN ROADGLASGOWG51 4TF,NHS GREATER GLASGOW & CLYDE,,"£27,310,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+00005&PPRN=47220279&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,1667,71,E,Natural Gas,Grid supplied,None,Heating and Mechanical Ventilation,70.58,"250,050.00",250.05,0.25
,,,,L632401345 00010,RESEARCH CENTRE,THE ICE BUILDING1345 GOVAN ROADGLASGOWG51 4TF,THE COURT OF THE UNIVERSITY OF GLASGOW,,"£442,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=1345+Govan+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L632401345+00010&PPRN=47522860&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=1345+Govan+Road&searchtype=listing#results,,1345 Govan Road,Glasgow,G51 4TF,1345 Govan Road,Residential Institutions: Hospitals and Care Homes,Hospitals/Care Home,1667,71,E,Natural Gas,Grid supplied,None,Heating and Mechanical Ventilation,70.58,"250,050.00",250.05,0.25
